country.name,year,agriculture.ghg.emissions.mio.tonnes,energy.ghg.emissions.mio.tonnes,industry.ghg.emissions.mio.tonnes,total.ghg.emissions.mio.tonnes,transport.ghg.emissions.mio.tonnes,waste.ghg.emissions.mio.tonnes,ghg.emissions.per.capita.tonnes,agriculture.ghg.emissions.national.share,energy.ghg.emissions.national.share,industry.ghg.emissions.national.share,transport.ghg.emissions.national.share,waste.ghg.emissions.national.share,agriculture.ghg.emissions.EU28.share,energy.ghg.emissions.EU28.share,industry.ghg.emissions.EU28.share,total.ghg.emissions.EU28.share,transport.ghg.emissions.EU28.share,waste.ghg.emissions.EU28.share
UK,1994,47.8,453.40000000000003,60.3,754.3,124.7,68.2,13.4,0.0634,0.6011,0.0799,0.1653,0.09,0.1014,0.1408,0.1248,0.1435,0.1494,0.2766
UK,1995,47.6,445.7,60.9,747.5,124.2,69.2,13.2,0.0637,0.5963,0.0815,0.1662,0.09,0.1007,0.1374,0.1222,0.1408,0.1466,0.2797
UK,1996,48.2,460.19999999999993,62.9,769.4,128.6,69.5,13.6,0.0626,0.5981,0.0818,0.1671,0.09,0.1017,0.1384,0.1259,0.142,0.1472,0.2818
UK,1997,47.5,433.49999999999994,64.1,743.9,129.8,69,13.1,0.0639,0.5827,0.0862,0.1745,0.09,0.1008,0.1346,0.1269,0.1397,0.1467,0.2833
UK,1998,47.7,436.5,60.7,742.3,129.4,68,13.1,0.0643,0.588,0.0818,0.1743,0.09,0.1019,0.1374,0.1258,0.1405,0.1416,0.2831
UK,1999,47.7,425.6,42.7,711.9,130.6,65.3,12.6,0.067,0.5978,0.06,0.1835,0.09,0.1022,0.1374,0.0964,0.1376,0.1401,0.2782
UK,2000,45.5,433.40000000000003,40.6,711.7,129.2,62.9,12.6,0.0639,0.609,0.057,0.1815,0.09,0.0986,0.1401,0.0891,0.1377,0.1394,0.2717
UK,2001,43.1,443.40000000000003,38.8,714.9,128.7,60.9,12.6,0.0603,0.6202,0.0543,0.18,0.09,0.0947,0.1403,0.0881,0.1369,0.1369,0.2678
UK,2002,42.8,424.69999999999993,37,695.3,131.1,59.7,12.2,0.0616,0.6108,0.0532,0.1886,0.09,0.0955,0.136,0.0847,0.1342,0.1378,0.2671
UK,2003,43.7,433.1,39.3,702.4,130.4,55.9,12.3,0.0622,0.6166,0.056,0.1856,0.08,0.0984,0.1356,0.0873,0.1334,0.1358,0.2571
UK,2004,43.8,431.80000000000007,40.4,699.1,131.4,51.7,12.2,0.0627,0.6177,0.0578,0.188,0.07,0.0985,0.1364,0.0865,0.1328,0.1341,0.2475
UK,2005,43.3,426.90000000000003,39.6,691.1,132.3,49.1,12,0.0627,0.6177,0.0573,0.1914,0.07,0.0989,0.1358,0.085,0.1322,0.1352,0.2431
UK,2006,42.2,424.99999999999994,38.8,683.8,131.8,46,11.8,0.0617,0.6215,0.0567,0.1927,0.07,0.0972,0.1356,0.0835,0.1311,0.1337,0.2349
UK,2007,41.7,413.20000000000005,41.1,671.8,132.9,42.9,11.5,0.0621,0.6151,0.0612,0.1978,0.06,0.0955,0.1348,0.0863,0.1301,0.1335,0.2269
UK,2008,40.7,405.70000000000005,39.4,651.7,127.4,38.4,11.1,0.0625,0.6225,0.0605,0.1955,0.06,0.0938,0.1348,0.0874,0.1291,0.1312,0.212
UK,2009,40.4,365.6,32.7,595.8,122.7,34.4,10.1,0.0678,0.6136,0.0549,0.2059,0.06,0.0944,0.1325,0.0868,0.1273,0.1301,0.1965
UK,2010,40.6,383.6,35.5,610.4,120.9,29.8,10.2,0.0665,0.6284,0.0582,0.1981,0.05,0.0959,0.1341,0.09,0.1276,0.1289,0.1776
UK,2011,40.7,343.7,31.9,563.2,119,27.8,9.4,0.0723,0.6103,0.0566,0.2113,0.05,0.096,0.1261,0.0818,0.1217,0.1286,0.1715
UK,2012,40.3,362.7,32.3,579.7,118.2,26.2,9.6,0.0695,0.6257,0.0557,0.2039,0.05,0.0956,0.1338,0.0856,0.127,0.1319,0.1659
UK,2013,40.1,351.2,34.4,565.9,117,23.2,9.3,0.0709,0.6206,0.0608,0.2068,0.04,0.0943,0.1336,0.0917,0.1266,0.1317,0.1534
UK,2014,41.5,310.4,34.1,525.5,118.6,21,8.6,0.079,0.5907,0.0649,0.2257,0.04,0.0959,0.1271,0.0894,0.1223,0.1324,0.1443
UK,2015,40.9,291.7,33.6,508.1,121.2,20.7,8.3,0.0805,0.5741,0.0661,0.2385,0.04,0.0943,0.1186,0.0892,0.1174,0.1327,0.1446
UK,2016,40.9,267.8,30.8,483.3,123.7,20.1,7.9,0.0846,0.5541,0.0637,0.2559,0.04,0.0941,0.1106,0.0824,0.1123,0.1327,0.1435
UK,2017,41.2,254.90000000000003,30.2,470.5,123.7,20.4,7.7,0.0876,0.5418,0.0642,0.2629,0.04,0.0938,0.1052,0.08,0.1088,0.1308,0.1469
UK,2018,40.1,238.8,29.2,443.5,117.7,17.6,6.7,0.0904,0.5384,0.0658,0.2654,0.04,0.0936,0.102,0.0787,0.1055,0.1262,0.1334
UK,2019,39.8,224.50000000000003,27.8,424.8,115.6,17.1,6.4,0.0937,0.5285,0.0654,0.2721,0.04,0.0931,0.0977,0.0752,0.1021,0.1234,0.1332
UK,2020,39.5,218.60000000000002,26.5,414.4,113.2,16.5,6.2,0.0953,0.5275,0.0639,0.2732,0.04,0.0926,0.0967,0.0723,0.1006,0.1204,0.1321
UK,2025,38.2,203.6,21.9,384.6,106.4,14.6,5.5,0.0993,0.5294,0.0569,0.2767,0.04,0.0899,0.0948,0.0636,0.0971,0.1143,0.1281
UK,2030,37.8,203.09999999999997,18.6,375.6,102.3,13.7,5.3,0.1006,0.5407,0.0495,0.2724,0.04,0.0888,0.0991,0.0572,0.0985,0.1127,0.1294
UK,2035,37.7,197.4,16.7,364.9,99.9,13.2,5,0.1033,0.541,0.0458,0.2738,0.04,0.0883,0.1024,0.0521,0.0995,0.1121,0.1331
