"country.name","country.code","year","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","residential.ghg.emissions.mio.tonnes","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","other.ghg.emissions.mio.tonnes"
"Malta","MT",1995,77.08008,1711.87447,9.2857,2675.86728,435.68101,104.00149,252.22057,131.6,8,85.7239599999997
"Malta","MT",1996,76.28005,1624.10096,9.08779,2638.33416,481.11148,108.59021,251.41555,130.3,7.9,87.74812
"Malta","MT",1997,77.48597,1615.68262,9.29947,2691.95886,478.37823,115.12641,305.5359,133.3,8,90.45026
"Malta","MT",1998,76.1613,1643.11846,8.72831,2704.08642,478.05313,125.1356,300.67356,133.2,8,72.21606
"Malta","MT",1999,75.23974,1702.2479,8.15268,2754.65334,512.93839,130.10758,248.91108,136.1,8.1,77.0559699999997
"Malta","MT",2000,77.38195,1679.45774,14.9883,2767.67699,534.9312,139.80863,244.02467,136.4,8,77.0844999999999
"Malta","MT",2001,75.67499,1798.73394,19.10161,2676.36276,413.7752,146.4102,153.02867,130.1,7.6,69.6381499999999
"Malta","MT",2002,74.56711,1751.06853,22.9706,2679.96567,465.78555,153.01605,137.76094,128.5,7.5,74.7968900000001
"Malta","MT",2003,71.84667,1910.61468,24.71111,2894.69066,512.73671,161.73356,132.31927,138.5,8,80.7286600000004
"Malta","MT",2004,73.73238,1847.72049,37.0748,2829.64202,485.7595,170.04699,133.14952,135.1,7.7,82.15834
"Malta","MT",2005,75.82811,1977.77968,49.45676,2909.61787,458.29664,179.08549,113.8656,141.2,8,55.30559
"Malta","MT",2006,75.55731,1992.33325,86.96275,2962.97437,456.84983,188.00421,113.24243,143.8,8.2,50.0245899999998
"Malta","MT",2007,76.57233,2034.06911,104.65931,3066.11215,481.10509,192.5828,119.59287,148.8,8.4,57.53064
"Malta","MT",2008,72.42537,2025.24471,120.09397,3074.29707,541.87031,113.07804,139.60474,149.1,8.4,61.9799300000002
"Malta","MT",2009,69.47888,1903.37197,140.47122,2878.39628,487.48945,129.7284,114.19982,139.3,7.8,33.6565399999999
"Malta","MT",2010,68.10365,1884.50786,152.37033,2909.94413,498.01556,149.21173,125.95426,142.3,7.9,31.78074
"Malta","MT",2011,64.95914,1937.93623,179.23237,2997.46466,514.90911,134.03762,127.4365,145.9,8.1,38.9536900000001
"Malta","MT",2012,66.56271,2057.42486,208.82031,3187.39606,540.98002,133.32136,136.74743,153.1,8.4,43.5393699999998
"Malta","MT",2013,66.08431,1695.31876,231.59309,2860.03687,569.01956,123.78379,133.37729,139.4,7.5,40.8600699999997
"Malta","MT",2014,65.78738,1656.95899,243.1951,2874.92894,595.59219,139.39233,133.15247,141,7.5,40.8504799999995
"Malta","MT",2015,67.85813,886.65962,256.73079,2188.16204,617.71758,146.24338,167.50435,112,5.8,45.4481900000001
"Malta","MT",2016,66.63737,578.42683,266.00329,1895.68467,599.36723,148.80398,188.61578,99.4,5,47.8301900000004
"Netherlands","NL",1990,25077.39202,53367.8666,22924.77786,220793.62574,28018.67141,14186.28563,29573.86533,100,15.1,47644.76689
"Netherlands","NL",1991,25394.96208,54098.42619,21743.0941,228440.89275,28510.57699,14316.56241,33826.52309,103.5,15.5,50550.74789
"Netherlands","NL",1992,25428.73399,54072.68548,22818.59269,229170.71726,29960.94251,14066.72139,31186.19299,104.2,15.5,51636.84821
"Netherlands","NL",1993,25025.12416,56454.09811,23954.89774,229929.20652,30794.37865,13731.28533,33037.82163,104.7,15.5,46931.6009
"Netherlands","NL",1994,24098.4406,60435.30357,25926.33022,230815.63706,30152.35301,13235.42545,30892.88726,105.2,15.5,46074.89695
"Netherlands","NL",1995,24177.95036,62737.33275,24969.89345,231011.58857,30564.86168,12582.07861,32981.34937,105.8,15.5,42998.12235
"Netherlands","NL",1996,23831.23982,63774.16603,26890.48089,242076.94806,31907.3359,12191.71903,38402.88073,110.9,16.1,45079.12566
"Netherlands","NL",1997,23046.48032,64347.57175,27939.09219,233882.29966,31826.73617,11817.00693,32699.20773,107.7,15.6,42206.20457
"Netherlands","NL",1998,22304.85785,66729.71418,28907.94978,234437.62369,32504.49656,11318.73754,31284.01829,108,15.5,41387.84949
"Netherlands","NL",1999,21792.65975,63021.15201,22629.17377,221104.55827,33013.35033,10405.58503,29694.70449,102.3,14.6,40547.93289
"Netherlands","NL",2000,20698.37953,64660.8865,21698.84947,219304.19051,33005.03786,9821.85934,29649.96716,101.5,14.4,39769.21065
"Netherlands","NL",2001,20236.44996,68568.32579,17729.22057,220007.27908,33314.83078,9261.14592,31458.72725,101.6,14.3,39438.57881
"Netherlands","NL",2002,19086.37814,67831.16382,17797.01687,217878.89963,34064.42184,8793.51263,30276.07007,101,14.1,40030.33626
"Netherlands","NL",2003,18707.2415,69283.14488,15886.70989,218563.74472,34623.8633,8230.78273,31420.66457,101.2,14.1,40411.33785
"Netherlands","NL",2004,18554.64831,70981.95153,16578.87117,219970.33992,35213.31663,7904.39592,31138.30469,102.1,14.2,39598.85167
"Netherlands","NL",2005,18357.13677,68244.14843,16538.10151,214308.46132,35448.97348,6401.52908,29385.83046,99.8,13.8,39932.74159
"Netherlands","NL",2006,18379.27879,63330.97623,16483.37293,209233.95176,36290.76952,5939.74685,29513.52086,97.6,13.5,39296.28658
"Netherlands","NL",2007,18101.50921,66021.90826,15346.74918,207700.18187,35267.42843,5545.61613,26420.66292,96.9,13.4,40996.30774
"Netherlands","NL",2008,18124.00147,66266.10654,11606.59463,207095.0026,35494.527,5197.25771,29439.23917,96.7,13.3,40967.27608
"Netherlands","NL",2009,17969.60329,65076.25864,11289.58991,201412.67321,33910.04462,4932.27909,29442.79325,93.8,12.8,38792.10441
"Netherlands","NL",2010,17973.30509,67569.42576,11891.189,213363.02558,34751.32151,4597.87963,33997.15155,99,13.5,42582.75304
"Netherlands","NL",2011,17653.83009,63419.88043,11765.86301,199235.36368,34630.81292,4325.64848,26676.57724,93,12.6,40762.75151
"Netherlands","NL",2012,17421.83963,60053.86638,11405.94738,195346.94278,33038.7418,4096.67355,28873.18552,90.7,12.2,40456.68852
"Netherlands","NL",2013,17876.61014,60431.22539,11037.12463,194953.94924,32301.67546,3892.80481,30100.69091,90.7,12.2,39313.8179
"Netherlands","NL",2014,18039.99618,64553.45644,10471.4956,187281.88112,30113.27133,3655.46323,23007.59317,87.4,11.7,37440.60517
"Netherlands","NL",2015,18659.59622,69832.1595,10935.77936,195560.4139,30371.63091,3444.1448,24567.32782,91.3,12.2,37749.77529
"Netherlands","NL",2016,18888.64943,67875.18604,10660.24289,195384.31637,30500.55917,3284.93271,24915.91747,91.6,12.2,39258.82866
"Norway","NO",1990,4693.8834,7281.65195,14497.94186,51210.39906,10041.18313,2243.43184,3150.77629,100,12.3,9301.53059000001
"Norway","NO",1991,4628.03523,7645.50404,13248.27044,48975.86346,9819.16825,2219.25959,2956.50882,95.4,11.7,8459.11709
"Norway","NO",1992,4595.67614,8197.7836,10605.84054,47321.25256,10020.01251,2189.43722,2787.89413,92,11.2,8924.60842
"Norway","NO",1993,4592.39652,8473.2334,11381.15982,49153.95495,10283.44799,2172.02288,2897.29903,95.9,11.6,9354.39531
"Norway","NO",1994,4595.69192,9185.82826,11688.92613,50995.8156,10221.52251,2162.60225,2904.73262,99.5,12,10236.51191
"Norway","NO",1995,4580.58389,9092.55638,11602.67297,51278.31542,10946.1512,2123.60751,2965.30467,98.9,11.9,9967.4388
"Norway","NO",1996,4672.36709,9971.73456,11389.20799,54291.20089,11542.68613,2073.33101,3499.696,104.8,12.5,11142.17811
"Norway","NO",1997,4620.05906,10342.71501,11496.16074,54222.09902,11824.94955,2030.03583,3130.56018,104.8,12.5,10777.61865
"Norway","NO",1998,4611.21851,10028.24489,11748.28849,54425.76384,12209.21649,1890.53546,2882.4952,105.3,12.4,11055.7648
"Norway","NO",1999,4627.01541,9993.65812,11957.31162,55365.35978,12872.62743,1767.54568,2801.37978,107.3,12.6,11345.82174
"Norway","NO",2000,4485.73492,10956.81138,12096.54799,54831.96301,12104.29562,1821.93759,2246.44569,106.1,12.4,11120.18982
"Norway","NO",2001,4432.28741,12182.36844,11619.21145,56117.81351,12403.01885,1767.19267,2522.30428,108.4,12.6,11191.43041
"Norway","NO",2002,4411.64009,12445.51829,10996.98288,55029.0123,12335.31726,1678.70828,2701.37031,106.1,12.2,10459.47519
"Norway","NO",2003,4479.13204,13162.64339,10211.1802,55694.30317,12825.94482,1671.04622,3073.17115,107.2,12.3,10271.18535
"Norway","NO",2004,4446.69355,13257.36312,10963.52657,56203.39738,13033.40796,1664.46155,2736.07336,108.6,12.4,10101.87127
"Norway","NO",2005,4452.67183,13505.92153,10622.98895,55366.86862,13258.04261,1575.24708,2421.78072,107,12.1,9530.2159
"Norway","NO",2006,4367.79073,13431.28524,9747.3175,55327.35779,13756.28335,1593.46277,2608.77999,107,12,9822.43821000001
"Norway","NO",2007,4361.55691,13795.1025,9851.48688,57013.37235,14068.21659,1582.15211,2423.64918,110.6,12.3,10931.20818
"Norway","NO",2008,4346.76933,13819.51214,9710.98281,55595.91093,13869.67473,1521.78978,2244.59634,107.6,11.8,10082.5858
"Norway","NO",2009,4327.23198,14759.13013,7370.95625,53178.49045,13721.86655,1532.48939,2366.6712,102.6,11.1,9100.14495
"Norway","NO",2010,4248.61164,15014.71412,8182.84158,55466.74991,14306.75591,1510.14433,2703.28764,107.8,11.5,9500.39468999999
"Norway","NO",2011,4227.08788,14641.5912,8249.18394,54638.04609,14609.99063,1488.18221,2258.35808,105.8,11.2,9163.65215
"Norway","NO",2012,4246.52129,14324.94033,8199.80399,54090.28272,14765.38156,1463.6423,2156.91899,105.3,11,8933.07426000001
"Norway","NO",2013,4315.54975,14367.97202,8266.04872,54015.23972,14683.19105,1431.13477,2155.65207,105,10.8,8795.69134
"Norway","NO",2014,4378.56696,15116.92076,8416.48231,54127.24957,14711.46876,1378.76813,1977.32686,104.9,10.7,8147.71579
"Norway","NO",2015,4422.19177,15583.63231,8469.73074,54450.03051,14274.97768,1310.34898,1907.10332,105.9,10.7,8482.04571
"Norway","NO",2016,4458.80263,15124.96364,8623.86254,53607.83665,13695.57245,1257.76704,2155.06814,104.6,10.5,8291.80020999999
"Poland","PL",1990,47244.2981,236171.4052,22701.35087,474350.1121,20898.09635,21583.4123,47831.72484,100,12.3,77919.82444
"Poland","PL",1991,40192.7854,229881.53412,20099.24807,462290.20937,21972.00729,21113.53703,56296.17443,97.5,11.9,72734.92303
"Poland","PL",1992,36587.85028,220636.45824,19701.63603,449315.74535,22389.82484,20847.8509,58048.65999,94.7,11.6,71103.4650699999
"Poland","PL",1993,35272.73781,207730.4751,19316.7875,448829.49977,21919.0325,20437.16473,60988.92476,94.6,11.5,83164.37737
"Poland","PL",1994,34852.81208,206870.28323,21307.16518,443645.88061,23035.97472,19988.17926,52797.05235,93.5,11.4,84794.41379
"Poland","PL",1995,34776.64395,191430.92461,22727.00216,444963.24536,23806.08786,19627.31408,52921.49776,93.8,11.4,99673.77494
"Poland","PL",1996,34044.50022,198035.05775,22046.6588,458389.53717,26912.594,19262.0315,53623.33501,96.7,11.7,104465.35989
"Poland","PL",1997,34631.23179,192324.20762,22962.82187,449500.93987,28452.16588,18915.06537,49614.48703,94.8,11.5,102600.96031
"Poland","PL",1998,34379.22343,184997.06605,21386.6037,417992.07567,29943.29464,18712.42023,40219.07057,88.2,10.7,88354.39705
"Poland","PL",1999,32649.9122,179543.34961,20589.43406,406559.56857,32569.00564,18446.22143,41258.75251,85.7,10.4,81502.89312
"Poland","PL",2000,31049.14133,177076.06788,23796.89247,395472.41631,28678.48145,18455.91434,34622.31278,83.4,10.2,81793.60606
"Poland","PL",2001,30653.17868,178697.65558,22468.63239,394370.74237,28428.18411,18074.39911,37847.31737,83.2,10.2,78201.37513
"Poland","PL",2002,29977.78542,172447.55963,20817.90308,384386.31027,27426.46999,17827.24607,41791.36077,81.1,9.9,74097.98531
"Poland","PL",2003,29393.50907,180845.48191,23692.37374,398004.6133,29874.32146,17678.66739,42150.17386,84.1,10.3,74370.08587
"Poland","PL",2004,29378.23385,179531.9186,25490.78701,403040.14701,33773.04411,17248.78132,42735.41194,85.1,10.4,74881.97018
"Poland","PL",2005,29656.04845,178130.17477,25467.77121,403424.41864,36253.85835,17061.479,45073.60694,85.2,10.4,71781.47992
"Poland","PL",2006,30332.52125,183358.61922,27997.5774,418137.52372,40091.39111,16761.64242,49744.97006,88.4,10.8,69850.80226
"Poland","PL",2007,30953.24608,180026.55118,30553.22938,418633.15077,44231.48361,16612.83801,45905.22815,88.5,10.9,70350.57436
"Poland","PL",2008,30967.78094,174306.28303,29128.35561,411395.64165,46194.25062,16387.4465,48085.77235,87,10.7,66325.7526
"Poland","PL",2009,30302.0374,166819.37604,23092.39351,393443.18198,46892.98294,16257.48369,49395.23052,83.1,10.2,60683.67788
"Poland","PL",2010,29727.52103,173160.61176,25000.45808,411668.71217,49404.1566,16041.88728,55505.12584,87.1,10.7,62828.95158
"Poland","PL",2011,30126.13145,174597.6311,27851.07984,411033.61203,49992.00854,15454.6689,49274.27707,86.9,10.7,63737.81513
"Poland","PL",2012,29991.62182,169484.40385,26797.55902,403648.28166,48040.48949,15180.53053,50817.17116,85.4,10.5,63336.50579
"Poland","PL",2013,30556.32279,170042.96185,26471.14987,399974.1825,45187.38154,14988.51875,49039.4534,84.7,10.4,63688.3943
"Poland","PL",2014,30455.71438,160651.28575,28111.22687,387087.46632,45529.75304,14430.93352,44755.42928,82,10.1,63153.12348
"Poland","PL",2015,29612.73977,163513.22725,28508.34929,390444.59534,48028.33057,13877.02919,44472.89733,82.7,10.2,62432.02194
"Poland","PL",2016,30293.2606,163286.79964,26415.56327,399122.53493,54778.10432,13459.84145,47457.49177,85,10.5,63431.47388
"Portugal","PT",1990,7157.16901,16347.66636,5906.04881,59091.59758,10217.35011,4554.27927,2861.63559,100,6.2,12047.44843
"Portugal","PT",1991,7176.84685,16976.85498,5852.43485,60795.84571,10876.75955,4672.54349,3008.42829,102.9,6.4,12231.9777
"Portugal","PT",1992,7062.9992,20061.24503,5557.37421,65086.34723,11782.45806,4811.32712,3202.31066,110.2,6.8,12608.63295
"Portugal","PT",1993,7006.35828,18097.40209,5446.53463,63669.56912,12227.42544,4935.51219,3327.57822,107.9,6.7,12628.75827
"Portugal","PT",1994,7032.58399,17268.73729,5478.6849,64535.95557,12863.42252,5089.88804,3505.72595,109.6,6.7,13296.91288
"Portugal","PT",1995,7072.55785,19906.97334,6225.19892,68927.37501,13539.7949,5227.76734,3479.00197,117.3,7.2,13476.08069
"Portugal","PT",1996,7268.4294,15928.96577,6251.45209,66652.4109,14236.3425,5382.54586,3714.70818,113.3,6.9,13869.9671
"Portugal","PT",1997,7292.33784,16656.36835,6761.21276,69943.25775,15053.84219,5554.63007,4005.4495,118.9,7.2,14619.41704
"Portugal","PT",1998,7238.75309,19285.81192,6952.91465,74682.23692,16862.0695,5739.23571,4596.6559,126.9,7.7,14006.79615
"Portugal","PT",1999,7378.41854,25415.04339,7362.06766,82757.75024,17733.29523,5919.93347,5002.62748,140.2,8.4,13946.36447
"Portugal","PT",2000,7519.23705,21592.43892,7654.59329,82081.95878,19544.38434,6140.36421,5051.41973,138.9,8.3,14579.52124
"Portugal","PT",2001,7282.37102,22078.05004,7211.79452,81689.75151,19844.27677,6298.28716,5326.64746,138.2,8.2,13648.32454
"Portugal","PT",2002,7173.35375,25514.85248,7591.13095,85600.83289,20209.53357,6433.52429,5580.02482,144.6,8.5,13098.41303
"Portugal","PT",2003,6708.18784,20989.45697,7663.63692,80266.19238,20091.87269,6584.87568,5963.71269,136.5,8,12264.44959
"Portugal","PT",2004,6818.5573,22486.87848,8395.67512,83348.68387,20050.37595,6574.02526,6303.91425,142,8.3,12719.25751
"Portugal","PT",2005,6769.77188,25523.1496,8419.20676,85610.35119,19820.65495,6463.48063,5859.06742,145.3,8.5,12755.01995
"Portugal","PT",2006,6706.64043,22541.70668,8209.6764,80855.01035,19872.6559,6383.4723,4734.89481,137.8,8,12405.96383
"Portugal","PT",2007,6833.12781,19883.84646,9063.05906,78574.82865,19471.98578,6238.03782,4674.50209,134.3,7.8,12410.26963
"Portugal","PT",2008,6781.92612,19288.59091,8858.09193,76157.32599,19196.61585,6046.1528,4344.50025,130.1,7.6,11641.44813
"Portugal","PT",2009,6693.56499,19439.80553,7164.78316,73032.48858,19156.34354,5946.09649,4232.10675,124.5,7.2,10399.78812
"Portugal","PT",2010,6622.22921,14530.89442,7617.65929,68800.68335,18930.01857,5808.33094,4138.73813,118.4,6.9,11152.81279
"Portugal","PT",2011,6586.48724,16517.65654,7033.78135,67416.8531,17583.29156,5741.30888,3596.56153,116.7,6.8,10357.766
"Portugal","PT",2012,6633.19613,17476.7387,6785.99808,65556.08833,16193.63512,5538.6105,3431.4791,113.7,6.6,9496.4307
"Portugal","PT",2013,6619.63397,15240.53276,7281.34539,63710.72721,15825.66873,5362.44026,3337.98853,110.9,6.5,10043.11757
"Portugal","PT",2014,6761.8267,14560.30715,7760.3198,63708.9295,16165.19825,5227.23754,3319.71527,111.1,6.6,9914.32479
"Portugal","PT",2015,6764.95551,18396.06913,7850.07207,67735.40769,16313.9411,4883.91129,3242.15998,118.3,7,10284.29861
"Portugal","PT",2016,6784.09869,17396.32639,7307.35907,65935.72764,16787.54503,4728.02015,3201.58595,115.8,6.9,9730.79236
"Romania","RO",1990,35653.79597,70944.11509,31660.69445,248068.36555,12438.58609,5023.36199,7891.64482,100,10.7,84456.16714
"Romania","RO",1991,28546.14286,65624.82199,22974.83958,204952.79129,10632.29302,4941.01648,8414.11797,82.3,8.9,63819.55939
"Romania","RO",1992,25389.56053,60104.97456,19905.83184,190986.49974,10903.60884,4878.81566,7096.16606,75.8,8.2,62707.54225
"Romania","RO",1993,25456.43691,59240.9395,20456.79294,182119.45805,8744.73931,4895.3563,6515.65652,72,7.8,56809.53657
"Romania","RO",1994,24198.76255,61138.32143,20509.4814,180179.40266,9299.06253,4929.48691,5703.85836,70.5,7.7,54400.42948
"Romania","RO",1995,24224.86352,63433.30485,23656.81176,187178.7991,8553.10703,5157.27209,6439.59275,73.2,8,55713.8471
"Romania","RO",1996,23397.10405,65129.12549,23072.52364,189564.99613,11971.61935,5218.68886,6797.28581,74.2,8.1,53978.64893
"Romania","RO",1997,21850.49307,60610.40464,21398.59494,186026.61092,12242.86331,5289.81801,9077.69558,69.3,7.6,55556.74137
"Romania","RO",1998,20991.3594,51171.83983,20228.83835,166824.0645,11547.36669,5253.80069,8893.97179,62,6.8,48736.88775
"Romania","RO",1999,19739.21524,42657.42736,17572.56738,147872.44564,9571.73212,5326.07682,8023.18497,54.7,6,44982.24175
"Romania","RO",2000,19029.14971,45508.6344,18851.60252,143126.49389,9912.56628,5303.92626,8345.53315,57,6.3,36175.08157
"Romania","RO",2001,19162.51227,47454.52226,18287.3164,146156.29355,11940.22576,5342.56238,7893.74618,59.8,6.7,36075.4083
"Romania","RO",2002,19468.60226,46154.9784,19174.21392,148861.17552,12298.25343,5343.45878,7970.01641,59.3,6.8,38451.65232
"Romania","RO",2003,20039.74924,48510.7836,19896.01849,153745.20511,12952.1434,5588.61233,9662.49505,61.2,7,37095.403
"Romania","RO",2004,20896.66121,43192.07994,22077.4068,152515.69063,13557.49757,5656.11783,10408.36191,60.9,7,36727.56537
"Romania","RO",2005,21144.14957,43263.52977,22030.93155,151352.49904,12580.64176,5688.25702,10783.47656,59.9,7,35861.51281
"Romania","RO",2006,21157.63625,44761.97656,21509.38142,152072.14996,13059.37735,5511.93053,12355.68057,60.6,7.1,33716.16728
"Romania","RO",2007,21253.85587,47968.94666,21718.25387,153116.76694,13723.45849,5603.99118,10596.75112,62,7.3,32251.50975
"Romania","RO",2008,20894.69809,47432.75586,18435.93895,149572.57173,15398.47833,5546.58391,9544.62022,60,7.2,32319.49637
"Romania","RO",2009,20287.59984,39311.83859,12267.2142,129622.36803,15182.04901,5515.94916,10390.99779,51.8,6.3,26666.71944
"Romania","RO",2010,18087.73595,36893.09708,14143.65355,123904.9647,14236.46857,5584.18039,9485.711,49.6,6.1,25474.11816
"Romania","RO",2011,18356.27218,40499.82909,14827.55586,129229.57602,14370.05429,5032.30322,9370.29301,51.8,6.4,26773.26837
"Romania","RO",2012,18180.13647,36927.75447,13512.689,125917.06843,15249.11858,5620.37551,9768.05097,50.6,6.2,26658.94343
"Romania","RO",2013,18790.35124,30307.96782,11731.64233,116304.93762,15064.95892,5884.94683,9536.90444,46.8,5.8,24988.16604
"Romania","RO",2014,18866.65689,30188.48265,12438.55655,116328.56612,15599.33138,5863.87824,9132.37322,46.9,5.8,24239.28719
"Romania","RO",2015,19216.25502,29326.31873,12633.07706,116462.87893,15713.68766,5862.15126,9296.94141,47.2,5.9,24414.44779
"Romania","RO",2016,19179.26728,26954.12838,12836.26644,114272.29698,16828.15437,5852.76111,9407.96767,45.8,5.8,23213.75173
"Slovakia","SK",1990,5909.39665,18956.47971,9753.92413,73361.59238,6823.767,1427.84749,11344.9835,100,14,19145.1939
"Slovakia","SK",1991,5083.17133,15939.04009,7563.24952,63969.6097,5793.78022,1432.40658,10372.26869,87.1,12.2,17785.69327
"Slovakia","SK",1992,4216.22861,13915.23653,7201.64977,58543.98196,5222.27398,1417.82353,9927.29811,79.6,11.1,16643.47143
"Slovakia","SK",1993,3606.55696,12715.38951,8227.04263,55034.44121,4958.97571,1412.6625,8323.39613,74.9,10.4,15790.41777
"Slovakia","SK",1994,3407.16415,11946.94758,8440.48423,52614.58003,4761.09209,1384.89234,7545.00553,71.3,9.9,15128.99411
"Slovakia","SK",1995,3492.88268,11736.66476,9366.31302,53212.04162,5495.29122,1380.38219,7016.36267,73,10.1,14724.14508
"Slovakia","SK",1996,3445.95148,11771.13395,9685.01757,53161.89111,5724.39497,1380.22986,6862.03805,73.5,10.1,14293.12523
"Slovakia","SK",1997,3381.71148,11614.19771,9733.91403,53023.20865,5809.31161,1393.84783,7269.84173,73.2,10.1,13820.38426
"Slovakia","SK",1998,3106.70636,11601.65695,9876.15109,52434.56952,6109.30134,1408.30494,7039.18627,71.2,9.8,13293.26257
"Slovakia","SK",1999,2857.00148,11793.9068,9497.28593,51135.39333,5961.80288,1411.38511,6888.33727,69.5,9.5,12725.67386
"Slovakia","SK",2000,2738.91627,12093.87271,8592.82806,49196.01935,5725.61292,1419.49182,6321.62284,67,9.2,12303.67473
"Slovakia","SK",2001,2850.3188,13237.95825,8765.66332,51474.96365,6147.09983,1427.12818,6788.53313,70.4,9.7,12258.26214
"Slovakia","SK",2002,2874.34736,12441.05443,9811.15278,50119.83397,6161.49042,1433.0135,6350.62965,67.8,9.3,11048.14583
"Slovakia","SK",2003,2712.06323,13003.45934,9412.95578,50423.81785,6081.46805,1444.61289,5907.00896,68.3,9.4,11862.2496
"Slovakia","SK",2004,2537.66694,12657.28622,10700.75869,51115.30249,6818.9498,1460.46283,5619.76183,69.3,9.6,11320.41618
"Slovakia","SK",2005,2546.37272,11733.85722,10159.87727,51142.21495,7697.60712,1469.8989,6234.7562,69.3,9.5,11299.84552
"Slovakia","SK",2006,2445.36695,11210.34221,11022.61915,51030.31543,6845.57437,1518.98469,6224.51916,69,9.5,11762.9089
"Slovakia","SK",2007,2454.71765,10440.70905,10867.45687,49243.41074,7548.44761,1488.67005,5678.53479,66.5,9.2,10764.87472
"Slovakia","SK",2008,2447.89683,10494.71728,10751.82751,49712.73006,7900.6088,1501.15835,5898.51469,67.3,9.3,10718.0066
"Slovakia","SK",2009,2291.05356,9409.03929,9185.88002,45429.06568,7006.67891,1541.69639,5947.21235,61.4,8.4,10047.50516
"Slovakia","SK",2010,2307.77213,9124.96416,9512.45767,46295.49444,7470.16638,1560.96611,6276.54546,62.7,8.6,10042.62253
"Slovakia","SK",2011,2374.79319,9234.6293,9113.41533,45545.2102,7098.43357,1600.85875,4867.03946,61.3,8.4,11256.0406
"Slovakia","SK",2012,2451.99303,8817.81844,9030.1233,43057.22829,6980.14441,1637.3172,5121.2815,58.3,8,9018.55041
"Slovakia","SK",2013,2529.28234,8279.17061,8746.69901,42727.14028,6848.70388,1618.77595,5371.87269,57.7,7.9,9332.6358
"Slovakia","SK",2014,2658.19476,7110.56557,8967.4847,40659.91557,6591.51838,1641.23295,4345.00852,54.8,7.5,9345.91069
"Slovakia","SK",2015,2529.09749,7623.60638,9179.90863,41644.66327,7281.96631,1692.71255,4455.47576,55.4,7.6,8881.89615
"Slovakia","SK",2016,2639.1752,7540.13131,9377.89246,42153.86672,7536.44836,1653.6226,4484.08664,55.6,7.6,8922.51015
"Slovenia","SI",1990,1840.75535,6374.89039,1392.85909,18639.2847,2727.85193,757.01104,1480.55985,100,9.3,4065.35705
"Slovenia","SI",1991,1728.97486,5431.41391,1073.95644,17320.14681,2575.25721,754.07093,1798.18384,92.9,8.7,3958.28962
"Slovenia","SI",1992,1847.53441,5964.57329,1063.7162,17419.11602,2652.82589,740.97221,1594.20933,93.5,8.7,3555.28469
"Slovenia","SI",1993,1742.23053,5754.25303,893.04755,17621.30199,3075.81784,742.87089,2126.34434,94.5,8.9,3286.73781
"Slovenia","SI",1994,1758.5035,5536.86204,1068.69819,18025.28066,3421.62788,764.61004,1989.36948,96.6,9.1,3485.60953
"Slovenia","SI",1995,1756.50021,5725.07601,1073.03895,18720.7168,3791.56487,777.08075,2192.27893,100.6,9.4,3405.17708
"Slovenia","SI",1996,1701.23002,5327.36425,1074.38841,19355.66812,4404.53069,773.37177,2836.67871,104,9.8,3238.10427
"Slovenia","SI",1997,1661.09414,5749.26551,1113.7821,19707.84938,4467.80288,798.63308,2909.67048,105.9,10,3007.60119
"Slovenia","SI",1998,1698.50067,5988.40705,1092.73462,19464.37625,3855.82276,824.61652,2929.98211,104.5,9.9,3074.31252
"Slovenia","SI",1999,1711.11433,5289.14099,1117.14918,18833.36954,3664.90877,841.55298,3156.79235,101.2,9.5,3052.71094
"Slovenia","SI",2000,1800.85192,5594.43709,1162.20503,19075.52272,3807.98156,864.98289,2832.2383,102.5,9.6,3012.82593
"Slovenia","SI",2001,1778.53438,6311.77854,1218.63389,19994.17297,3929.04256,887.36404,2918.98352,107.4,10.1,2949.83604
"Slovenia","SI",2002,1835.71332,6564.32111,1227.67146,20175.99773,3851.83844,891.56131,2782.11053,108.5,10.2,3022.78156
"Slovenia","SI",2003,1746.46432,6289.37526,1296.92666,19899.91071,3991.03845,900.74581,2698.27198,106.9,10,2977.08823
"Slovenia","SI",2004,1692.42513,6421.8685,1350.15461,20217.0076,4141.75508,876.44188,2651.8009,108.7,10.2,3082.5615
"Slovenia","SI",2005,1709.38195,6448.19823,1425.6126,20519.46346,4416.46602,847.58821,2399.38457,110.4,10.3,3272.83188
"Slovenia","SI",2006,1709.17049,6504.66054,1470.32245,20707.1739,4636.05428,819.76971,2178.43292,111.4,10.4,3388.76351
"Slovenia","SI",2007,1762.86,6725.74702,1476.82328,20847.16216,5217.32626,778.8893,1733.97137,112.4,10.4,3151.54493
"Slovenia","SI",2008,1686.40574,6498.68065,1340.14117,21572.75102,6140.60503,697.41977,2096.01835,116.3,10.7,3113.48031
"Slovenia","SI",2009,1697.55105,6210.67255,1005.3992,19601.5461,5311.56944,638.21072,2030.71088,105.6,9.7,2707.43226
"Slovenia","SI",2010,1666.89213,6339.69691,1007.30518,19625.913,5254.70983,629.90524,2052.44785,105.7,9.6,2674.95586
"Slovenia","SI",2011,1648.12326,6359.33306,1021.62225,19634.79054,5691.56876,633.94573,1802.07768,105.7,9.6,2478.1198
